3,Wed Jun 12 00:35:29 2019,18.443129,57.087780,47.365337,24.335571,171,65534,3.790261,13.208885,888.273987,719.808411,123.882889
2,Wed Jun 12 00:35:30 2019,84.480721,58.411930,63.850975,27.697601,219,47,2.480439,31.345882,966.250854,889.720276,134.606247
3,Wed Jun 12 00:35:30 2019,17.485662,58.430202,92.067841,37.660686,205,92,1.332680,23.901573,730.804626,490.646423,147.008362
2,Wed Jun 12 00:35:31 2019,79.876823,64.284889,43.192825,18.267412,185,53,4.252962,24.099936,927.369995,383.753662,134.281708
3,Wed Jun 12 00:35:31 2019,51.502213,42.234020,80.307465,22.938261,165,110,3.813371,22.534435,890.951416,778.336121,162.318497
2,Wed Jun 12 00:35:32 2019,64.090858,87.948792,44.388458,17.642000,141,74,2.980118,24.343391,723.300659,782.906128,144.277481
3,Wed Jun 12 00:35:32 2019,69.559502,59.589939,52.566242,30.996912,199,81,0.767064,28.224211,723.066345,552.615479,169.600967
2,Wed Jun 12 00:35:33 2019,37.179428,54.212379,60.979946,30.303041,197,152,1.451225,30.704067,792.167725,707.229004,129.009521
3,Wed Jun 12 00:35:33 2019,75.735481,73.318329,25.891018,45.073345,195,65,3.302897,8.629911,806.735962,676.568909,63.541546
2,Wed Jun 12 00:35:34 2019,53.413498,54.945488,52.933941,45.656677,181,82,3.229800,25.409313,955.266113,493.457947,122.943626
3,Wed Jun 12 00:35:34 2019,-1.242664,57.853710,18.937334,13.675344,168,73,2.666141,24.718885,757.360840,529.986938,151.635330
2,Wed Jun 12 00:35:35 2019,57.557690,64.875343,52.324551,32.452778,183,174,-0.702615,8.788426,1138.055908,363.759491,146.220444
3,Wed Jun 12 00:35:35 2019,32.434822,0.378992,72.203400,29.699137,172,192,1.687785,10.427980,946.976135,703.938782,145.755112
2,Wed Jun 12 00:35:36 2019,65.685112,45.687141,82.304344,16.661551,223,102,2.262377,43.914730,787.608643,255.124908,160.758347
3,Wed Jun 12 00:35:36 2019,45.933609,19.070929,88.208359,31.539265,207,133,1.114072,31.539015,1066.450684,389.877869,199.796127
2,Wed Jun 12 00:35:37 2019,21.649403,0.762936,50.458302,28.067448,177,24,3.043676,26.149912,1020.735718,657.134399,174.843521
3,Wed Jun 12 00:35:37 2019,19.834663,27.877943,45.854424,32.346878,160,45,2.118557,19.051579,982.524353,580.246582,101.790733
2,Wed Jun 12 00:35:38 2019,100.875107,53.708912,32.185623,13.244211,174,55,0.432812,19.751413,681.529480,528.212280,159.957520
3,Wed Jun 12 00:35:38 2019,-5.665672,93.269028,77.748138,37.544014,183,165,-0.352513,17.986204,1113.926147,975.895935,122.412437
2,Wed Jun 12 00:35:39 2019,64.672874,46.552536,107.134315,26.452320,202,57,6.716512,15.334774,836.114807,499.151672,175.725006
3,Wed Jun 12 00:35:39 2019,28.103241,23.527348,23.803503,33.705151,203,45,0.380347,17.118671,1013.732910,784.002686,134.207870
2,Wed Jun 12 00:35:40 2019,30.281469,17.710768,41.810486,32.743256,180,65,0.916333,7.973996,777.983643,480.461945,92.569992
3,Wed Jun 12 00:35:40 2019,44.767967,40.342884,51.907162,31.907383,209,122,3.071180,36.243523,1032.938721,652.334595,129.348877
2,Wed Jun 12 00:35:41 2019,53.883102,144.651810,51.257530,43.600742,157,104,3.124806,28.053669,1089.604370,852.158386,179.605637
3,Wed Jun 12 00:35:41 2019,75.210228,29.806526,36.374493,50.524345,179,179,2.296742,31.501713,971.182922,782.165894,144.998337
2,Wed Jun 12 00:35:42 2019,82.785477,40.973923,60.970322,34.384476,192,179,1.875762,8.847303,880.746521,582.191528,149.369247
3,Wed Jun 12 00:35:42 2019,21.629879,55.673027,70.331245,21.126751,204,24,2.218864,5.308933,1031.906616,521.319153,114.092278
2,Wed Jun 12 00:35:43 2019,49.776520,60.774105,54.265644,23.368990,171,50,3.537330,25.230749,889.918945,694.319702,163.802673
3,Wed Jun 12 00:35:43 2019,84.099037,24.884041,44.005039,41.659813,175,167,2.723160,39.348988,786.754028,563.259216,103.988976
2,Wed Jun 12 00:35:44 2019,23.939241,25.090721,45.108646,21.320629,212,113,1.927121,16.445171,900.117310,553.765686,125.252136
3,Wed Jun 12 00:35:44 2019,39.279331,14.606443,17.285675,28.197206,174,125,1.058596,9.798880,943.484924,791.759277,140.647263
2,Wed Jun 12 00:35:45 2019,48.849934,37.809723,50.026104,44.536579,192,153,1.099177,19.020206,1005.828613,708.026489,151.987350
3,Wed Jun 12 01:05:53 2019,25.639490,66.759956,2.374163,36.949436,210,115,1.190299,27.985493,990.651306,248.422119,138.069778
3,Wed Jun 12 01:05:54 2019,57.657887,86.252136,-31.254732,42.014450,173,96,0.619242,40.144287,1034.188599,347.237335,140.338745
3,Wed Jun 12 01:05:55 2019,31.284710,53.141121,37.772770,26.058468,184,141,2.561219,31.023722,1034.417603,497.994690,179.045502
3,Wed Jun 12 01:05:56 2019,44.975258,68.474754,81.176064,39.206760,189,49,0.181577,44.366745,890.227783,736.474731,177.595367
3,Wed Jun 12 01:05:57 2019,82.821159,48.389423,73.169212,32.275238,175,155,2.567980,29.308702,986.133423,338.833679,123.280449
3,Wed Jun 12 01:05:58 2019,39.433750,52.243851,24.550659,43.691849,159,99,2.063824,40.104309,923.740417,610.192322,155.349838
3,Wed Jun 12 01:05:59 2019,27.107805,-0.917269,89.305763,56.342026,192,13,2.352190,19.768480,1084.633057,668.901062,129.403091
3,Wed Jun 12 01:06:00 2019,53.888828,5.252365,56.595840,6.399167,169,173,0.289175,20.454010,729.546387,425.023651,157.985703
3,Wed Jun 12 01:06:01 2019,74.809906,69.319962,82.621727,24.539103,176,188,0.804434,12.446105,1088.349121,602.844849,187.068146
3,Wed Jun 12 01:06:02 2019,-11.338848,88.057877,28.138607,50.669319,150,115,3.390020,28.836618,890.520081,880.939514,136.668564
3,Wed Jun 12 01:06:03 2019,67.174500,58.960155,38.155643,28.214172,206,168,2.082203,19.902008,949.439148,803.566345,154.304489
3,Wed Jun 12 01:06:04 2019,90.709602,69.042702,84.373344,42.794453,188,103,1.258304,24.544235,650.382935,566.956665,143.894409
3,Wed Jun 12 01:06:05 2019,57.558403,94.001915,72.424240,29.910925,200,124,-0.093348,30.235821,896.536804,216.070084,155.233444
3,Wed Jun 12 01:06:06 2019,100.473183,99.246300,52.856270,16.850512,188,94,3.253131,10.164209,660.404968,883.806641,184.521103
3,Wed Jun 12 01:06:07 2019,31.674507,54.771847,43.357925,37.688637,144,124,0.233647,14.304403,1094.858032,485.123566,159.563736
3,Wed Jun 12 01:06:08 2019,65.934860,75.411072,59.169395,17.379175,162,92,0.756391,30.062197,1106.267456,393.031830,133.041336
3,Wed Jun 12 01:06:09 2019,101.910660,50.387344,40.046318,45.758755,172,128,2.502382,49.490791,1285.209717,731.949280,159.410858
3,Wed Jun 12 01:06:10 2019,64.567970,21.264416,-21.296862,33.100670,193,11,4.302144,36.696011,973.582642,595.623901,112.113663
3,Wed Jun 12 01:06:11 2019,62.803520,94.903404,13.967922,28.390625,168,97,0.485757,32.377964,973.852234,803.584717,126.076431
3,Wed Jun 12 01:06:12 2019,59.705898,81.394585,80.314133,11.348887,166,111,-0.580561,4.812684,604.878845,499.620850,80.605858
3,Wed Jun 12 01:06:13 2019,30.733648,-14.629847,60.572975,45.281666,164,24,4.394792,19.189543,778.157288,472.121002,146.980103
3,Wed Jun 12 01:06:14 2019,32.776058,79.253960,79.497086,23.794125,190,43,1.811290,25.615549,890.218689,726.408752,145.639099
3,Wed Jun 12 01:06:15 2019,93.602539,73.648407,46.888294,40.348522,184,113,0.621009,25.445295,830.556824,337.002136,174.492050
3,Wed Jun 12 01:06:16 2019,66.965454,45.836819,77.729073,36.882324,177,106,1.753219,21.323904,796.990356,686.580872,113.807770
3,Wed Jun 12 01:06:17 2019,28.995497,100.747711,63.117916,31.836632,189,77,1.351929,24.619213,886.298523,320.930939,169.902710
3,Wed Jun 12 01:06:18 2019,79.029846,16.030672,27.941086,17.895609,145,44,1.175608,35.350761,952.190491,310.966309,143.566956
3,Wed Jun 12 01:06:19 2019,50.654167,78.010048,47.746906,25.347641,180,45,4.366791,24.486664,1069.096069,740.305664,130.125900
3,Wed Jun 12 01:06:20 2019,67.113686,39.077282,49.868843,32.690300,184,36,-1.391931,10.407507,869.473206,805.012756,84.078430
3,Wed Jun 12 01:06:21 2019,7.548931,65.743477,95.051865,31.828455,192,219,3.786524,20.094549,723.914734,918.799133,129.572678
3,Wed Jun 12 01:06:22 2019,65.582611,22.833664,67.822540,17.249432,157,103,3.187092,20.584871,937.698914,612.070496,155.836563
3,Wed Jun 12 01:06:23 2019,4.126211,1.820738,73.403046,20.578022,204,189,0.440747,33.084366,721.215393,265.323547,204.933182
3,Wed Jun 12 01:06:24 2019,57.499092,56.907398,52.172962,20.361307,158,182,2.903942,2.936933,958.914368,469.338226,150.842102
3,Wed Jun 12 01:06:25 2019,96.891953,-34.320881,32.263649,23.643347,158,101,-0.277977,28.733055,656.327393,497.698456,117.080650
3,Wed Jun 12 01:06:26 2019,45.978287,-8.340578,78.957497,17.710569,164,79,4.854949,32.030857,882.656433,612.656738,139.537964
3,Wed Jun 12 01:06:27 2019,-7.469896,51.658314,66.968285,38.570065,172,84,3.100722,34.424057,934.559143,642.503784,164.603287
3,Wed Jun 12 01:06:28 2019,-9.089602,73.931816,92.896034,23.801867,173,168,0.692429,21.307100,853.263245,332.545288,169.807251
3,Wed Jun 12 01:06:29 2019,4.902513,62.602047,70.391579,56.504097,170,158,0.616930,16.846302,952.645264,714.803833,134.261444
3,Wed Jun 12 01:06:30 2019,81.529694,16.297253,86.799515,46.493725,136,119,3.166382,2.913487,886.862000,659.287964,139.302551
3,Wed Jun 12 01:06:31 2019,80.957184,-13.729671,-19.303089,19.049566,172,41,1.142307,49.476360,1000.993774,642.712219,183.207092
3,Wed Jun 12 01:06:32 2019,-22.319447,29.237535,47.263081,29.271839,212,56,0.262961,4.693274,1156.862061,663.605286,128.467621
3,Wed Jun 12 01:06:33 2019,19.075945,39.986294,49.308105,21.830133,205,143,2.675528,27.722233,914.814819,123.386322,136.476135
3,Wed Jun 12 01:06:34 2019,31.456703,24.472357,69.715721,10.758786,188,78,3.695718,19.988791,850.158569,458.091675,181.137863
3,Wed Jun 12 01:06:35 2019,51.693459,0.511132,17.583210,16.742472,191,88,1.928440,23.385578,735.125183,562.569580,181.311493
3,Wed Jun 12 01:06:36 2019,9.306972,54.073479,27.737177,24.105637,179,119,0.876398,28.815012,925.141907,944.136841,91.063171
3,Wed Jun 12 01:06:37 2019,63.696426,23.756491,62.268654,22.660070,183,108,1.793348,28.182739,1041.980591,394.391144,133.960388
3,Wed Jun 12 01:06:38 2019,69.691154,44.685837,69.302177,35.640324,190,150,0.496279,38.295002,1027.039917,383.219543,128.374420
3,Wed Jun 12 01:06:39 2019,43.180393,32.963829,48.632214,39.404545,149,143,2.358734,43.271927,1127.653687,830.334229,144.419495
3,Wed Jun 12 01:06:40 2019,61.837963,-35.047451,55.025326,33.188267,191,42,-0.258419,30.795351,780.946594,483.487549,110.354828
3,Wed Jun 12 01:06:41 2019,24.249920,95.119026,18.797009,33.530334,139,85,3.588555,19.645424,950.799683,985.021973,144.772614
3,Wed Jun 12 01:06:42 2019,38.258041,12.751579,68.127083,40.354156,181,14,2.755790,36.024372,1126.268433,648.791260,152.600632
3,Wed Jun 12 01:06:43 2019,17.444029,52.276192,61.641281,24.200174,175,117,1.080811,37.961964,897.754883,383.913574,97.092705
3,Wed Jun 12 01:06:44 2019,-1.029891,48.282463,29.122694,21.854675,157,196,-0.037459,16.119667,819.276978,541.892883,135.305481
3,Wed Jun 12 01:06:45 2019,55.941368,57.121807,33.699265,26.256941,164,62,0.715632,21.465565,1002.354370,926.925415,154.564468
3,Wed Jun 12 01:06:46 2019,69.007240,57.436924,-18.942671,16.526060,189,45,3.476721,29.886038,903.657715,480.288757,153.386444
3,Wed Jun 12 01:06:47 2019,59.899891,79.601509,81.573997,-0.295361,176,66,2.649842,11.187999,1045.778687,313.062592,128.296707
3,Wed Jun 12 01:06:48 2019,117.777565,-15.318480,59.464058,0.635524,171,86,1.786245,34.684654,918.754333,1012.800293,114.116768
3,Wed Jun 12 01:06:49 2019,48.004177,31.218634,-10.746375,42.551514,158,48,2.263440,36.091656,1022.370911,63.753288,159.573929
3,Wed Jun 12 01:06:50 2019,34.374840,52.775787,19.717508,33.037739,161,140,1.961225,18.374012,676.985107,275.193970,109.448280
3,Wed Jun 12 01:06:51 2019,40.238438,9.152394,20.245159,19.593340,173,166,2.001865,24.020973,816.869385,488.102051,143.555481
3,Wed Jun 12 01:06:52 2019,63.529095,25.110271,49.020420,43.043808,169,45,2.103675,21.972456,945.838684,693.139160,129.246460
3,Wed Jun 12 01:06:53 2019,33.295940,80.510384,34.621151,25.612379,195,112,2.450051,24.990147,756.530151,858.414124,109.981461
3,Wed Jun 12 01:06:54 2019,41.988884,18.621557,44.374496,30.991838,182,73,3.422266,23.664032,901.957397,546.640381,134.156906
3,Wed Jun 12 01:06:55 2019,38.490547,75.024353,51.534824,31.542347,176,93,2.801798,15.349907,863.178406,880.317322,129.872162
3,Wed Jun 12 01:06:56 2019,61.631260,26.832872,124.981232,25.610512,203,120,4.801163,26.702324,794.401306,599.782104,121.591202
3,Wed Jun 12 01:06:57 2019,74.719505,28.689005,-5.192614,48.427498,189,88,4.000161,31.590389,990.385803,285.409698,157.088943
3,Wed Jun 12 01:06:58 2019,46.659874,45.934620,29.259764,25.412842,172,50,2.570095,16.460928,930.390625,739.138489,173.359772
3,Wed Jun 12 01:06:59 2019,17.283869,17.202904,61.076649,35.266636,190,85,3.331463,22.094658,859.126099,844.698730,172.915314
3,Wed Jun 12 01:07:00 2019,58.920498,74.654938,5.448129,30.701645,195,172,4.529487,20.394766,866.513611,890.075989,133.441422
3,Wed Jun 12 01:07:01 2019,27.353655,25.007502,91.092560,29.857439,174,47,3.698797,5.792628,1047.002563,987.863220,117.375084
3,Wed Jun 12 01:07:02 2019,56.087494,49.005753,49.312809,19.888840,163,72,4.054664,22.837376,1229.521240,376.444794,155.696442
3,Wed Jun 12 01:07:03 2019,65.909195,76.564362,64.804642,37.415489,165,106,0.570105,34.392075,877.178650,435.326447,117.097710
3,Wed Jun 12 01:07:04 2019,68.045639,52.505585,3.953696,31.116314,168,95,1.128210,32.451298,1137.409790,704.920410,169.497421
3,Wed Jun 12 01:07:05 2019,8.676875,27.825575,74.915131,44.554634,168,136,1.378401,24.881908,992.941284,461.098785,187.092346
3,Wed Jun 12 01:07:06 2019,58.056953,72.707199,73.572227,50.987347,211,74,1.919565,25.612364,680.825256,771.838257,66.820442
3,Wed Jun 12 01:07:07 2019,43.832088,67.238579,47.730167,38.538120,172,171,2.912229,20.759449,789.235229,594.429199,95.621498
3,Wed Jun 12 01:07:08 2019,31.098776,48.958008,25.383282,22.737803,203,175,1.730696,31.297497,1173.519043,769.909973,118.073738
3,Wed Jun 12 01:07:09 2019,51.234264,50.134533,50.464592,33.038475,168,159,1.340823,24.716997,1280.296509,250.092285,119.180458
3,Wed Jun 12 01:07:10 2019,15.941051,62.417046,57.017670,26.467836,180,26,1.570293,45.613102,917.810303,578.815369,112.367027
3,Wed Jun 12 01:07:11 2019,46.882965,48.228756,63.881176,35.559994,193,147,3.895009,25.470671,915.049866,712.241455,134.082733
3,Wed Jun 12 01:07:12 2019,47.810322,50.090221,38.300762,43.149551,197,166,2.626854,31.719810,978.312988,728.014038,183.925232
3,Wed Jun 12 01:07:13 2019,14.890970,17.970358,53.160770,33.802357,198,80,0.862585,18.463068,914.346008,1073.417969,143.103561
3,Wed Jun 12 01:07:14 2019,91.569069,79.289345,38.972603,26.389111,172,85,0.448537,17.900200,923.039185,270.572998,81.866951
3,Wed Jun 12 01:07:15 2019,67.920441,76.905205,-3.681760,30.571842,171,16,5.364495,24.206799,811.911255,715.881348,142.755798
3,Wed Jun 12 01:07:16 2019,79.379791,71.161682,11.329484,34.021446,137,77,1.907853,25.640562,972.910461,624.152161,135.535400
3,Wed Jun 12 01:07:17 2019,65.064056,33.723610,50.873287,17.975353,168,52,3.536919,10.678109,804.102417,595.863098,124.273354
3,Wed Jun 12 01:07:18 2019,35.210262,42.607239,48.443886,22.097233,193,161,2.422087,47.095314,884.645386,384.894928,95.314140
3,Wed Jun 12 01:07:19 2019,51.041668,41.054665,107.505547,24.472597,187,155,-0.789970,29.530838,928.233215,451.948792,113.030540
3,Wed Jun 12 01:07:20 2019,33.097885,63.645134,23.260378,40.968353,164,107,1.925204,44.373417,799.144958,715.030334,137.815445
3,Wed Jun 12 01:07:21 2019,70.414696,82.631615,39.733440,47.707268,173,149,5.889895,17.156601,690.513428,740.095215,167.051178
3,Wed Jun 12 01:07:22 2019,-6.752850,65.515602,83.145691,29.104719,183,73,1.954615,26.897429,896.378418,608.387390,115.105675
3,Wed Jun 12 01:07:23 2019,61.563328,18.683270,114.746407,39.529831,186,70,4.128712,18.049706,704.656006,698.632202,135.072479
3,Wed Jun 12 01:07:24 2019,77.732689,36.933891,43.710041,36.683945,182,101,3.427337,28.567883,876.837952,838.224426,153.353668
3,Wed Jun 12 01:07:25 2019,72.316475,60.664780,30.559046,37.439693,206,114,3.565585,34.861946,1030.488647,625.161499,154.959564
3,Wed Jun 12 01:07:26 2019,102.977821,-12.658214,16.252604,20.291756,156,66,4.287441,38.180122,650.278931,582.094482,171.513901
3,Wed Jun 12 01:07:27 2019,41.477222,72.443130,104.929070,23.031021,166,241,2.964658,22.123268,1173.006836,622.759033,131.591171
3,Wed Jun 12 01:07:28 2019,56.414322,34.864235,51.782558,30.415564,202,88,3.904892,26.761370,862.735474,582.904724,123.354721
3,Wed Jun 12 01:07:29 2019,32.053089,38.611870,45.329281,31.016764,150,125,3.258162,29.877495,845.257874,365.809479,141.928146
3,Wed Jun 12 01:07:30 2019,29.083979,43.435631,40.588120,27.950346,188,89,2.164212,10.503802,875.977966,881.707581,167.559158
3,Wed Jun 12 01:07:31 2019,91.756714,25.226440,39.934319,21.980354,176,144,2.699435,17.485796,962.656921,711.388367,123.607796
3,Wed Jun 12 01:07:32 2019,70.444756,89.212479,-2.205181,36.934734,182,55,2.848674,29.656460,1106.550781,999.130859,158.561050
3,Wed Jun 12 01:07:33 2019,7.520410,38.774940,51.068279,49.799397,163,115,-1.151953,31.224247,1013.506409,787.407715,158.011948
3,Wed Jun 12 01:07:34 2019,32.899349,61.769535,35.689137,26.197121,166,73,2.388943,32.818859,964.538391,683.782776,79.452888
3,Wed Jun 12 01:07:35 2019,29.776493,22.076635,52.788612,29.169474,192,76,1.249829,15.975336,579.927979,280.153625,155.135437
3,Wed Jun 12 01:07:36 2019,13.908720,73.557343,47.091320,51.897301,211,113,-0.622454,34.854565,1210.536499,415.065613,157.737030
4,Wed Jun 12 01:07:36 2019,104.266983,74.982071,46.930058,20.535757,153,84,2.266022,28.820166,918.647400,476.833771,133.985672
3,Wed Jun 12 01:07:37 2019,64.934288,58.477840,82.224350,48.375385,166,227,1.467713,17.313545,1116.155762,371.636536,139.097961
4,Wed Jun 12 01:07:37 2019,42.335037,63.346680,67.588707,27.169800,196,60,5.056498,3.776806,764.170349,448.941193,134.995972
3,Wed Jun 12 01:07:38 2019,45.031815,57.084286,26.339941,5.145335,196,127,0.562773,30.469212,1076.749634,536.176208,144.296387
4,Wed Jun 12 01:07:38 2019,82.266502,56.272449,34.300732,30.074707,174,67,-1.055516,31.521517,1070.939697,725.580261,140.543228
3,Wed Jun 12 01:07:39 2019,42.506775,62.644245,58.669807,23.046844,170,140,2.302956,29.938244,653.941650,558.580200,157.534470
4,Wed Jun 12 01:07:39 2019,62.570480,81.606537,40.245670,23.986887,210,27,0.623302,14.334048,1000.247742,736.569519,135.510544
3,Wed Jun 12 01:07:40 2019,66.863571,81.561722,8.800900,19.779043,179,108,3.201732,27.809380,886.677124,741.059692,83.880112
4,Wed Jun 12 01:07:40 2019,41.160160,77.851051,75.621948,46.716980,205,65,3.082272,22.106567,801.222107,596.028625,143.273193
3,Wed Jun 12 01:07:41 2019,36.415291,30.428400,9.315649,28.643829,192,50,4.122694,36.622238,966.162964,546.809998,134.839417
4,Wed Jun 12 01:07:41 2019,88.447792,36.323669,32.627251,23.588854,208,58,2.137981,18.484491,880.993591,1007.821533,142.763519
3,Wed Jun 12 01:07:42 2019,17.538218,75.333069,33.011044,30.581192,201,65511,-1.567845,20.271460,633.764587,807.460999,161.236298
4,Wed Jun 12 01:07:42 2019,69.573898,17.455542,44.591007,34.582069,176,46,1.299520,6.147593,913.985352,418.737732,156.180878
3,Wed Jun 12 01:07:43 2019,-5.361996,16.916548,88.060707,15.526754,205,69,1.717781,6.658999,962.505371,761.725525,85.322777
4,Wed Jun 12 01:07:43 2019,89.492287,44.177067,86.830093,13.176947,179,142,0.710131,17.970249,956.296814,513.964417,171.601303
3,Wed Jun 12 01:07:44 2019,40.729496,-11.019576,101.623344,27.252914,175,24,2.324409,34.200466,995.741272,734.473816,200.385468
4,Wed Jun 12 01:07:44 2019,14.404215,83.613586,51.171379,34.808918,173,67,-1.721789,39.083321,898.595764,592.277039,142.883972
3,Wed Jun 12 01:07:45 2019,46.160236,10.479861,-2.579391,35.342842,182,65525,1.923614,30.194025,902.463379,688.413574,114.799942
4,Wed Jun 12 01:07:45 2019,88.329903,121.912247,40.234684,32.908230,227,122,3.780546,24.525911,1145.772339,964.069153,120.280746
3,Wed Jun 12 01:07:46 2019,65.914795,33.254398,22.687695,22.588051,163,106,0.433884,33.849602,966.322388,545.527588,147.082184
4,Wed Jun 12 01:07:46 2019,83.341576,46.380882,7.452644,37.364605,178,42,1.522726,22.712090,894.969421,797.057434,113.572540
3,Wed Jun 12 01:07:47 2019,51.161488,45.537952,2.354402,30.680813,190,65495,2.592653,28.915354,856.844604,799.570618,151.094849
